"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"video_time.52",-13.5835975172939,6.65361291362994,-26.6332630338041,-0.533932000783688,0.0413438219970459,2.81137989579912,0.435989196491928
"videogames_time.52",15.4334250988043,6.71268168625336,2.2679085799571,28.5989416176516,0.0216114107355351,1.46957593001639,0.429810960765549
"social_activities_time.52",-5.89599004955196,7.79114465855725,-21.176685380752,9.38470528164809,0.449296065160497,30.5521324309138,0.707174621593438
"tv_time.53",-3.91463343884413,6.72498954481381,-17.1042298096606,9.2749629319723,0.560570437468545,38.1187897478611,0.792965363566233
"video_time.53",-14.8588046347285,6.74571899531291,-28.0890572895808,-1.62855197987628,0.027742002145881,1.88645614591991,0.435989196491928
"videogames_time.53",9.21955337279045,6.85023701263542,-4.21568851703021,22.6547952626111,0.178512571610215,12.1388548694946,0.545566510988522
"social_activities_time.53",-12.3285195361669,7.99426601192057,-28.007524131718,3.35048505938421,0.123207797006845,8.37813019646544,0.481126213022398
"tv_time.54",-5.69476667542536,12.4824740773421,-30.1764373489291,18.7869039980784,0.648286142479257,44.0834576885895,0.864381523305677
"video_time.54",2.9380634910734,12.5518414905247,-21.6796563466014,27.5557833287482,0.814953932790752,55.4168674297711,0.937914117013264
"videogames_time.54",-4.78891961647886,12.6550389830343,-29.609038995326,20.0311997623683,0.705163276347592,47.9511027916363,0.91172131056894
"social_activities_time.54",-0.167876399636912,14.7845290939921,-29.1645296351482,28.8287768358744,0.990941578565171,67.3840273424317,0.990941578565171
"tv_time.55",-6.73500480880763,4.45898088848767,-15.4803667549177,2.01035713730245,0.131108929793749,8.91540722597497,0.481126213022398
"video_time.55",-3.84621323756204,4.51723055335118,-12.7058197644879,5.01339328936385,0.394631321199644,26.8349298415758,0.679365312444957
"videogames_time.55",-4.23550984837765,4.55213560061444,-13.1635753527464,4.69255565599115,0.352266555321404,23.9541257618555,0.659158535814432
"social_activities_time.55",-4.27144704483343,5.28671539260848,-14.6402377552403,6.09734366557342,0.419221905799269,28.5070895943503,0.695294868154885
"tv_time.56",-18.3667767418562,13.2869425901777,-44.4263363176992,7.69278283398684,0.167046700727852,11.3591756494939,0.528333751139253
"video_time.56",-23.7241851170288,13.3622128566835,-49.9313715815246,2.48300134746707,0.0759905684195032,5.16735865252622,0.459320769113442
"videogames_time.56",11.2201452177666,13.5226847650683,-15.3017733401679,37.742063775701,0.406803494059817,27.6626375960675,0.683630281542441
"social_activities_time.56",-15.7958985542042,15.7040717898158,-46.5961516306757,15.0043545222673,0.314625043798295,21.394502978284,0.654053415328346
"tv_time.57",-25.3717781829653,13.3596847740339,-51.5738783701304,0.830322004199722,0.0577069539476683,3.92407286844144,0.435989196491928
"video_time.57",-1.602282734849,13.4002738983593,-27.8839896133448,24.6794241436468,0.904836405686587,61.5288755866879,0.94995708710029
"videogames_time.57",-7.81343811885732,13.5958541946785,-34.478732979066,18.8518567413513,0.565570884308269,38.4588201329623,0.792965363566233
"social_activities_time.57",-16.7120368895704,15.878165355948,-47.8535859965933,14.4295122174524,0.292703587728968,19.9038439655698,0.653232342701989
"tv_time.58",-4.811538165882,2.84596085867144,-10.3932952965173,0.770218964753263,0.0910768944127593,6.19322882006763,0.460495539802756
"video_time.58",-5.60187793913411,2.88223036387959,-11.2547701202404,0.0510142419722017,0.0521013843186179,3.54289413366602,0.435989196491928
"videogames_time.58",3.62790131663062,2.91301343940463,-2.08536543034198,9.34116806360323,0.213143508445708,14.4937585743081,0.566551891321599
"social_activities_time.58",-2.958940504167,3.37071122140257,-9.56988574540238,3.65200473706839,0.380149173538869,25.8501438006431,0.66950663309849
"tv_time.59",-4.47005725021959,21.8044037141484,-47.2348520022352,38.294737501796,0.837589924149489,56.9561148421653,0.937914117013264
"video_time.59",-36.7080170200212,22.104563024323,-80.0615117181946,6.6454776781522,0.0969584157969679,6.59317227419382,0.462678756083777
"videogames_time.59",27.2021301631961,22.293009812834,-16.5209636461476,70.9252239725397,0.222546581879217,15.1331675677867,0.571062927086292
"social_activities_time.59",-39.6479610818841,25.8601898592564,-90.3673352999304,11.0714131361622,0.12541189639263,8.52800895469882,0.481126213022398
"tv_time.60",-22.5135581278375,22.1064103573096,-65.8706595681801,20.8435433125051,0.308617228387078,20.9859715303213,0.654053415328346
"video_time.60",-23.5473646114963,22.3858525149166,-67.4525334123123,20.3578041893197,0.292993918417804,19.9235864524107,0.653232342701989
"videogames_time.60",26.7673072346563,22.5578331427372,-17.4751656062852,71.0097800755978,0.235539796343801,16.0167061513785,0.590074398717683
"social_activities_time.60",-59.3356668459948,26.2101006980334,-110.741298803355,-7.93003488863476,0.0237028103363354,1.61179110287081,0.429810960765549
"tv_time.61",-10.2968752686526,18.416861367498,-46.4175214400522,25.823770902747,0.57616265018852,39.1790602128194,0.803673030006552
"video_time.61",0.321169719151012,18.5534583718087,-36.0673816051584,36.7097210434605,0.986190822044535,67.0609758990284,0.989829902568685
"videogames_time.61",6.8739493803279,18.6499570657791,-29.7038630298612,43.4517617905169,0.712486171025686,48.4490596297467,0.91172131056894
"social_activities_time.61",-16.6918560728779,21.8291719766004,-59.5050032996321,26.1212911538763,0.444575204211977,30.2311138864145,0.707174621593438
"tv_time.62",1.61742884451215,10.7777479165494,-19.5208222194888,22.7556799085131,0.88072535455567,59.8893241097855,0.949839783907427
"video_time.62",-31.3613497676244,10.9457809356497,-52.8291617169129,-9.89353781833592,0.00421657438695489,0.286727058312933,0.286727058312933
"videogames_time.62",0.398998483630569,11.0660019937712,-21.3046013992252,22.1025983664863,0.971241519833274,66.0444233486626,0.985737661920338
"social_activities_time.62",-9.93647357773098,12.784396307422,-35.0103369618443,15.1373898063823,0.437122861303795,29.724354568658,0.707174621593438
"tv_time.63",-2.516870396101,15.2391194057912,-32.4050929388578,27.3713521466558,0.868837759311519,59.0809676331833,0.949648077866892
"video_time.63",0.756852792386771,15.3573378328541,-29.3632295161886,30.8769351009622,0.960699384581162,65.327558151519,0.978690009760584
"videogames_time.63",-17.8782372866376,15.4776314177364,-48.2342493323383,12.4777747590632,0.248202124503906,16.8777444662656,0.608207007793356
"social_activities_time.63",13.3149986678045,18.0892536254349,-22.1631430536854,48.7931403892943,0.461782603021134,31.4012170054371,0.713664022850844
"tv_time.64",0.199830079489169,1.07324483309873,-1.90510574889469,2.30476590787303,0.852314817080186,57.9574075614526,0.942396870917929
"video_time.64",-1.08276587030541,1.0795783203387,-3.20012345353857,1.03459171292774,0.316018468502269,21.4892558581543,0.654053415328346
"videogames_time.64",0.248025403205553,1.08852200645271,-1.88687327108028,2.38292407749138,0.819784673521929,55.7453577994912,0.937914117013264
"social_activities_time.64",-0.942253809521569,1.27558920796718,-3.44404402862518,1.55953640958205,0.460196833912002,31.2933847060161,0.713664022850844
"tv_time.65",-2.07189230977605,1.49412212845346,-5.00229270980834,0.858508090256242,0.165706748260861,11.2680588817386,0.528333751139253
"video_time.65",-0.456370631898032,1.51089277424227,-3.41966306009351,2.50692179629745,0.762646160827764,51.8599389362879,0.930223119933416
"videogames_time.65",1.45603454479785,1.53607176190495,-1.5566410724382,4.4687101620339,0.343310496600921,23.3451137688626,0.659158535814432
"social_activities_time.65",3.23802304508536,1.77768927344984,-0.248533548144814,6.72457963831554,0.0687004106916445,4.67162792703183,0.455953822830178
"tv_time.66",1.09218406293963,1.14094932727827,-1.1455460890241,3.32991421490337,0.338565572893184,23.0224589567365,0.659158535814432
"video_time.66",-0.594411227521176,1.15992534322572,-2.86935881064906,1.68053635560671,0.608394709216958,41.3708402267531,0.823300303019963
"videogames_time.66",-0.0846599890772009,1.17492162504658,-2.38901959883552,2.21969962068111,0.942565489218066,64.0944532668285,0.963826364914714
"social_activities_time.66",-0.545500084729059,1.35294682429334,-3.19901837019661,2.1080182007385,0.686853562387467,46.7060422423477,0.901636143024901
"tv_time.67",-10.2327987207099,6.91431627315197,-23.7937485165388,3.32815107511893,0.139063658555424,9.4563287817688,0.484939937526605
"video_time.67",-7.19102224852506,6.97885493187831,-20.878550794342,6.49650629729192,0.302960331386606,20.6013025342892,0.654053415328346
"videogames_time.67",3.80174395016925,7.11010997897895,-10.1432132456926,17.7467011460311,0.592926606137076,40.3190092173212,0.818660085630887
"social_activities_time.67",-7.07976953271234,8.13022434680915,-23.0254624747629,8.86592340933817,0.383981745453546,26.1107586908411,0.66950663309849
